tweet_id	created_at
320160916807241731	2013-04-05 09:08:05
320162927606915073	2013-04-05 09:16:04
320164071041277952	2013-04-05 09:20:37
320165394587451393	2013-04-05 09:25:53
320170221249888256	2013-04-05 09:45:03
320171998896603136	2013-04-05 09:52:07
320172023068364800	2013-04-05 09:52:13
320172259434168321	2013-04-05 09:53:09
320172750834634752	2013-04-05 09:55:06
320173396191227904	2013-04-05 09:57:40
320174756592746497	2013-04-05 10:03:05
320177753108398080	2013-04-05 10:14:59
320183107032608771	2013-04-05 10:36:16
320183207351943169	2013-04-05 10:36:40
320183219892912128	2013-04-05 10:36:42
320183417448828928	2013-04-05 10:37:30
320183613461250049	2013-04-05 10:38:16
320184211657064448	2013-04-05 10:40:39
320184267525201921	2013-04-05 10:40:52
320185706980982784	2013-04-05 10:46:35
320186578750296064	2013-04-05 10:50:03
320186827338309633	2013-04-05 10:51:03
320187499886546944	2013-04-05 10:53:43
320194542332686336	2013-04-05 11:21:42
320200956195250176	2013-04-05 11:47:11
320201078345965576	2013-04-05 11:47:40
320201243928690689	2013-04-05 11:48:20
320201287025180672	2013-04-05 11:48:30
320202831665700864	2013-04-05 11:54:38
320202993062535168	2013-04-05 11:55:17
320205901782978561	2013-04-05 12:06:50
320212487196798976	2013-04-05 12:33:00
320212521468436480	2013-04-05 12:33:09
320212580503273472	2013-04-05 12:33:23
320212591320371200	2013-04-05 12:33:25
320212749521133569	2013-04-05 12:34:03
320213075162718209	2013-04-05 12:35:21
320213281061089280	2013-04-05 12:36:10
320213441350610944	2013-04-05 12:36:48
320213490415583233	2013-04-05 12:37:00
320213894234775553	2013-04-05 12:38:36
320214299031265280	2013-04-05 12:40:12
320214559291998209	2013-04-05 12:41:14
320215108682932224	2013-04-05 12:43:25
320215118992527360	2013-04-05 12:43:28
320215376816398336	2013-04-05 12:44:29
320216093077688321	2013-04-05 12:47:20
320216485446426624	2013-04-05 12:48:54
320218036789452801	2013-04-05 12:55:03
320218138648145920	2013-04-05 12:55:28
320218171565027331	2013-04-05 12:55:36
320218717923442688	2013-04-05 12:57:46
320218823158530048	2013-04-05 12:58:11
320218986442801152	2013-04-05 12:58:50
320219131163070465	2013-04-05 12:59:24
320219267045945346	2013-04-05 12:59:57
320219666553389057	2013-04-05 13:01:32
320221834454913025	2013-04-05 13:10:09
320222449281163264	2013-04-05 13:12:36
320223341527068673	2013-04-05 13:16:08
320224674367811585	2013-04-05 13:21:26
320224944611020801	2013-04-05 13:22:30
320225021228351490	2013-04-05 13:22:49
320226101567819776	2013-04-05 13:27:06
320226420448165889	2013-04-05 13:28:22
320226898879852545	2013-04-05 13:30:16
320228336100073473	2013-04-05 13:35:59
320229016311328769	2013-04-05 13:38:41
320229068773662721	2013-04-05 13:38:54
320230106524184578	2013-04-05 13:43:01
320232777947688960	2013-04-05 13:53:38
320233327263113216	2013-04-05 13:55:49
320236421724119040	2013-04-05 14:08:07
320237845904248832	2013-04-05 14:13:46
320244182721642499	2013-04-05 14:38:58
320244512221978625	2013-04-05 14:40:16
320245667043893248	2013-04-05 14:44:51
320245826511331328	2013-04-05 14:45:29
320245831963910144	2013-04-05 14:45:30
320246004928614400	2013-04-05 14:46:12
320246078140211200	2013-04-05 14:46:29
320246104467849217	2013-04-05 14:46:35
320246691645239297	2013-04-05 14:48:55
320248113862438913	2013-04-05 14:54:34
320248607179673601	2013-04-05 14:56:32
320248639329009666	2013-04-05 14:56:40
320249459311276032	2013-04-05 14:59:55
320250320204746752	2013-04-05 15:03:20
320250640850886657	2013-04-05 15:04:37
320250943088246784	2013-04-05 15:05:49
320251297750212609	2013-04-05 15:07:14
320253075262668800	2013-04-05 15:14:17
320254485274443777	2013-04-05 15:19:53
320255002096582656	2013-04-05 15:21:57
320255751874551810	2013-04-05 15:24:55
320255953226301440	2013-04-05 15:25:43
320256084755496961	2013-04-05 15:26:15
320256678983499776	2013-04-05 15:28:37
320258730941886464	2013-04-05 15:36:46
320259581135687680	2013-04-05 15:40:09
320259720726315008	2013-04-05 15:40:42
320259984858435586	2013-04-05 15:41:45
320261183301103616	2013-04-05 15:46:30
320262992627372032	2013-04-05 15:53:42
320263089750691840	2013-04-05 15:54:05
320263194495049728	2013-04-05 15:54:30
320263243744550913	2013-04-05 15:54:42
320264822140829697	2013-04-05 16:00:58
320265009492029440	2013-04-05 16:01:43
320265033114349568	2013-04-05 16:01:49
320265390267699200	2013-04-05 16:03:13
320265514012250112	2013-04-05 16:03:43
320265626952282112	2013-04-05 16:04:10
320265821840625664	2013-04-05 16:04:56
320266031744565248	2013-04-05 16:05:46
320266503628931072	2013-04-05 16:07:39
320267687773220864	2013-04-05 16:12:21
320267798339280898	2013-04-05 16:12:48
320267938689060865	2013-04-05 16:13:21
320269060656988160	2013-04-05 16:17:49
320269075441930240	2013-04-05 16:17:52
320269216160837632	2013-04-05 16:18:26
320271990344785920	2013-04-05 16:29:27
320277049208098816	2013-04-05 16:49:33
320278813231697921	2013-04-05 16:56:34
320278889219911681	2013-04-05 16:56:52
320279081524555777	2013-04-05 16:57:38
320279345555976192	2013-04-05 16:58:41
320279791074938880	2013-04-05 17:00:27
320279999024336896	2013-04-05 17:01:17
320280133820878848	2013-04-05 17:01:49
320280244475031552	2013-04-05 17:02:15
320280271335337984	2013-04-05 17:02:21
320280292495618048	2013-04-05 17:02:26
320280576571613185	2013-04-05 17:03:35
320281217297707009	2013-04-05 17:06:07
320282009874358272	2013-04-05 17:09:16
320282510565208064	2013-04-05 17:11:16
320283856118886400	2013-04-05 17:16:36
320284269626929152	2013-04-05 17:18:15
320288503894257664	2013-04-05 17:35:04
320289400011497473	2013-04-05 17:38:38
320290783469129728	2013-04-05 17:44:08
320292670243225600	2013-04-05 17:51:37
320293811047768066	2013-04-05 17:56:09
320296282558173185	2013-04-05 18:05:59
320296315282137088	2013-04-05 18:06:07
320297858119131137	2013-04-05 18:12:14
320297871666737152	2013-04-05 18:12:18
320298145957433344	2013-04-05 18:13:23
320298434617827328	2013-04-05 18:14:32
320298737849229312	2013-04-05 18:15:44
320301842900869120	2013-04-05 18:28:04
320302546105294848	2013-04-05 18:30:52
320302977598496770	2013-04-05 18:32:35
320305721533165569	2013-04-05 18:43:29
320306986128400386	2013-04-05 18:48:31
320308426666278912	2013-04-05 18:54:14
320316029173637120	2013-04-05 19:24:27
320316113814695936	2013-04-05 19:24:47
320316514437836800	2013-04-05 19:26:22
320316755689996288	2013-04-05 19:27:20
320318397923594240	2013-04-05 19:33:51
320318608804818945	2013-04-05 19:34:42
320319189061599233	2013-04-05 19:37:00
320319973975281664	2013-04-05 19:40:07
320320093429067776	2013-04-05 19:40:36
320320831387496448	2013-04-05 19:43:32
320320934223413248	2013-04-05 19:43:56
320321234720149504	2013-04-05 19:45:08
320321272250777600	2013-04-05 19:45:17
320321292668661760	2013-04-05 19:45:22
320321314781032449	2013-04-05 19:45:27
320321408808923137	2013-04-05 19:45:49
320321423392522240	2013-04-05 19:45:53
320321576283283457	2013-04-05 19:46:29
320321584743186432	2013-04-05 19:46:31
320321587033288705	2013-04-05 19:46:32
320321591298904065	2013-04-05 19:46:33
320322128585035776	2013-04-05 19:48:41
320323022143758336	2013-04-05 19:52:14
320323316114153472	2013-04-05 19:53:24
320325645383122946	2013-04-05 20:02:39
320325688999686145	2013-04-05 20:02:50
320327005084200960	2013-04-05 20:08:04
320329859865927680	2013-04-05 20:19:24
320330294882357248	2013-04-05 20:21:08
320333862603472896	2013-04-05 20:35:19
320335222082244608	2013-04-05 20:40:43
320336039891845121	2013-04-05 20:43:58
320338119046074369	2013-04-05 20:52:13
320338218002300930	2013-04-05 20:52:37
320341481531506689	2013-04-05 21:05:35
320343209630920704	2013-04-05 21:12:27
320344969955139585	2013-04-05 21:19:27
320346240070074368	2013-04-05 21:24:30
320347145918111745	2013-04-05 21:28:06
320347656385863680	2013-04-05 21:30:07
320348284562587649	2013-04-05 21:32:37
320349269473243136	2013-04-05 21:36:32
320354005719068672	2013-04-05 21:55:21
320354309919363073	2013-04-05 21:56:34
320354324985282560	2013-04-05 21:56:37
320354513007562755	2013-04-05 21:57:22
320354686295220224	2013-04-05 21:58:03
320354686781771776	2013-04-05 21:58:03
320356336820961280	2013-04-05 22:04:37
320356938112180224	2013-04-05 22:07:00
320359538677141504	2013-04-05 22:17:20
320360592797995012	2013-04-05 22:21:31
320360596384141312	2013-04-05 22:21:32
320360752181551105	2013-04-05 22:22:09
320361035695521792	2013-04-05 22:23:17
320361094852009985	2013-04-05 22:23:31
320361113134960640	2013-04-05 22:23:36
320361122807033856	2013-04-05 22:23:38
320361153349947392	2013-04-05 22:23:45
320361292772802560	2013-04-05 22:24:18
320361317657632769	2013-04-05 22:24:24
320361368748441600	2013-04-05 22:24:36
320361493814206464	2013-04-05 22:25:06
320361616547913728	2013-04-05 22:25:36
320361656645451776	2013-04-05 22:25:45
320361685116387328	2013-04-05 22:25:52
320361817442500608	2013-04-05 22:26:23
320361902620426241	2013-04-05 22:26:44
320362017007472640	2013-04-05 22:27:11
320362174117715968	2013-04-05 22:27:49
320362369983328259	2013-04-05 22:28:35
320362699424927745	2013-04-05 22:29:54
320362932296904704	2013-04-05 22:30:49
320363222316240896	2013-04-05 22:31:58
320364845851611136	2013-04-05 22:38:26
320366422666653696	2013-04-05 22:44:41
320367019537080320	2013-04-05 22:47:04
320368861964816384	2013-04-05 22:54:23
320375273080111104	2013-04-05 23:19:52
320376629039874048	2013-04-05 23:25:15
320377330352656384	2013-04-05 23:28:02
320377709798780929	2013-04-05 23:29:33
320380433210679297	2013-04-05 23:40:22
320381120749371392	2013-04-05 23:43:06
320381521288650752	2013-04-05 23:44:41
320385536676220928	2013-04-06 00:00:39
320387732264321026	2013-04-06 00:09:22
320387899499618306	2013-04-06 00:10:02
320388559641116672	2013-04-06 00:12:39
320390533967126529	2013-04-06 00:20:30
320390605664567297	2013-04-06 00:20:47
320390672031027200	2013-04-06 00:21:03
320391051405836288	2013-04-06 00:22:33
320391113963864064	2013-04-06 00:22:48
320392196043964416	2013-04-06 00:27:06
320392206739443712	2013-04-06 00:27:09
320394927735447552	2013-04-06 00:37:58
320395081788043265	2013-04-06 00:38:34
320402211815444480	2013-04-06 01:06:54
320402747751018496	2013-04-06 01:09:02
320403056258854912	2013-04-06 01:10:16
320406474687922176	2013-04-06 01:23:51
320407419308089344	2013-04-06 01:27:36
320408240078852096	2013-04-06 01:30:51
320409406808403968	2013-04-06 01:35:30
320409547435044866	2013-04-06 01:36:03
320409842198147072	2013-04-06 01:37:13
320409922116399104	2013-04-06 01:37:33
320410176844857346	2013-04-06 01:38:33
320410368583270400	2013-04-06 01:39:19
320411481713819648	2013-04-06 01:43:44
320411484062629888	2013-04-06 01:43:45
320419387431587841	2013-04-06 02:15:09
320419827292463104	2013-04-06 02:16:54
320419847961989120	2013-04-06 02:16:59
320422853440835584	2013-04-06 02:28:56
320465642773966851	2013-04-06 05:18:57
320466296972136448	2013-04-06 05:21:33
320467909979799552	2013-04-06 05:27:58
320504271047098368	2013-04-06 07:52:27
320505867889963008	2013-04-06 07:58:48
320505870318465025	2013-04-06 07:58:48
320506779387707392	2013-04-06 08:02:25
320506971889475585	2013-04-06 08:03:11
320506971910467585	2013-04-06 08:03:11
320506972204040193	2013-04-06 08:03:11
320509044802605056	2013-04-06 08:11:25
320511256312295425	2013-04-06 08:20:12
320520247952175105	2013-04-06 08:55:56
320520730120966147	2013-04-06 08:57:51
320526871634771968	2013-04-06 09:22:15
320527469578973185	2013-04-06 09:24:38
320527790636163072	2013-04-06 09:25:55
320528963690704897	2013-04-06 09:30:34
320529732804431873	2013-04-06 09:33:38
320530449044738048	2013-04-06 09:36:28
320531087891783681	2013-04-06 09:39:01
320531659873198081	2013-04-06 09:41:17
320534636683993088	2013-04-06 09:53:07
320540322620903424	2013-04-06 10:15:42
320540468079382529	2013-04-06 10:16:17
320540833503924224	2013-04-06 10:17:44
320541696096100352	2013-04-06 10:21:10
320542920715427843	2013-04-06 10:26:02
320543655381311488	2013-04-06 10:28:57
320544565385891840	2013-04-06 10:32:34
320544719807606785	2013-04-06 10:33:11
320546585274617857	2013-04-06 10:40:36
320546642254249985	2013-04-06 10:40:49
320547395756756993	2013-04-06 10:43:49
320547731871526913	2013-04-06 10:45:09
320547771323146240	2013-04-06 10:45:18
320547802822369280	2013-04-06 10:45:26
320547851216240642	2013-04-06 10:45:37
320547904521637888	2013-04-06 10:45:50
320547933261004800	2013-04-06 10:45:57
320548088550924290	2013-04-06 10:46:34
320548462380863488	2013-04-06 10:48:03
320548484644220928	2013-04-06 10:48:08
320548572749766656	2013-04-06 10:48:29
320548578697285634	2013-04-06 10:48:31
320549095267790848	2013-04-06 10:50:34
320549220014755840	2013-04-06 10:51:04
320549547770269696	2013-04-06 10:52:22
320549643773677570	2013-04-06 10:52:45
320550011530260480	2013-04-06 10:54:12
320550142270914561	2013-04-06 10:54:44
320550494227554304	2013-04-06 10:56:08
320550759219470336	2013-04-06 10:57:11
320550969656111104	2013-04-06 10:58:01
320551681416904705	2013-04-06 11:00:51
320551737494749185	2013-04-06 11:01:04
320551863286132737	2013-04-06 11:01:34
320552023273656320	2013-04-06 11:02:12
320552041409826817	2013-04-06 11:02:16
320552041334329344	2013-04-06 11:02:16
320552041514680323	2013-04-06 11:02:16
320552103170932736	2013-04-06 11:02:31
320552443610025984	2013-04-06 11:03:52
320552721730117632	2013-04-06 11:04:59
320552906510180352	2013-04-06 11:05:43
320552972989890560	2013-04-06 11:05:59
320553102736490496	2013-04-06 11:06:29
320553935452643328	2013-04-06 11:09:48
320554095352098817	2013-04-06 11:10:26
320554995659444225	2013-04-06 11:14:01
320555749610770432	2013-04-06 11:17:01
320556295893692417	2013-04-06 11:19:11
320557375528521728	2013-04-06 11:23:28
320557772041244672	2013-04-06 11:25:03
320558733958709248	2013-04-06 11:28:52
320559885890772992	2013-04-06 11:33:27
320560361268969472	2013-04-06 11:35:20
320560443288596480	2013-04-06 11:35:40
320560574499020800	2013-04-06 11:36:11
320561061663223808	2013-04-06 11:38:07
320562366028840960	2013-04-06 11:43:18
320562809136099332	2013-04-06 11:45:04
320562888894976001	2013-04-06 11:45:23
320562925880356864	2013-04-06 11:45:31
320563140871995395	2013-04-06 11:46:23
320563559648067584	2013-04-06 11:48:03
320563672315490305	2013-04-06 11:48:29
320564024670576640	2013-04-06 11:49:53
320565134131073024	2013-04-06 11:54:18
320566255042052096	2013-04-06 11:58:45
320566722283315200	2013-04-06 12:00:37
320566974499397634	2013-04-06 12:01:37
320567407380922368	2013-04-06 12:03:20
320569182649466880	2013-04-06 12:10:23
320569288845045760	2013-04-06 12:10:49
320569568177319937	2013-04-06 12:11:55
320570054657859585	2013-04-06 12:13:51
320570099067129856	2013-04-06 12:14:02
320571975816859648	2013-04-06 12:21:29
320572944533307392	2013-04-06 12:25:20
320573339317964800	2013-04-06 12:26:54
320574231651946499	2013-04-06 12:30:27
320574580206997504	2013-04-06 12:31:50
320574731025780736	2013-04-06 12:32:26
320574828044230656	2013-04-06 12:32:49
320575625238814720	2013-04-06 12:35:59
320577342252675075	2013-04-06 12:42:49
320577405825732609	2013-04-06 12:43:04
320577452722241536	2013-04-06 12:43:15
320577455972827137	2013-04-06 12:43:16
320577477317640192	2013-04-06 12:43:21
320577521961803777	2013-04-06 12:43:31
320577550566965248	2013-04-06 12:43:38
320577601175433216	2013-04-06 12:43:50
320577611887673345	2013-04-06 12:43:53
320577718687248384	2013-04-06 12:44:18
320577751729971200	2013-04-06 12:44:26
320577794092462082	2013-04-06 12:44:36
320577862157623296	2013-04-06 12:44:53
320577944563105792	2013-04-06 12:45:12
320578054936199169	2013-04-06 12:45:39
320578475255820288	2013-04-06 12:47:19
320578785487495169	2013-04-06 12:48:33
320578796203962368	2013-04-06 12:48:35
320580212293242880	2013-04-06 12:54:13
320580237740101632	2013-04-06 12:54:19
320581822834688001	2013-04-06 13:00:37
320581855780933632	2013-04-06 13:00:45
320582077596725248	2013-04-06 13:01:38
320582115798446081	2013-04-06 13:01:47
320582119606861825	2013-04-06 13:01:48
320582126175125504	2013-04-06 13:01:49
320582395818553347	2013-04-06 13:02:53
320582409491988480	2013-04-06 13:02:57
320582704003416064	2013-04-06 13:04:07
320582788048904192	2013-04-06 13:04:27
320582934501396480	2013-04-06 13:05:02
320583024976748545	2013-04-06 13:05:23
320583061081317377	2013-04-06 13:05:32
320583488602517504	2013-04-06 13:07:14
320584015314821120	2013-04-06 13:09:20
320584204024946689	2013-04-06 13:10:05
320584466517069825	2013-04-06 13:11:07
320584599736553472	2013-04-06 13:11:39
320584803596509185	2013-04-06 13:12:28
320585648488710144	2013-04-06 13:15:49
320586063645118464	2013-04-06 13:17:28
320586079646384128	2013-04-06 13:17:32
320586297024593920	2013-04-06 13:18:24
320586461097385984	2013-04-06 13:19:03
320586886362062851	2013-04-06 13:20:44
320587161286082561	2013-04-06 13:21:50
320587366760853504	2013-04-06 13:22:39
320590158552518656	2013-04-06 13:33:44
320591065084215296	2013-04-06 13:37:20
320593015603331072	2013-04-06 13:45:05
320593396613935106	2013-04-06 13:46:36
320593968083636224	2013-04-06 13:48:52
320594166017052672	2013-04-06 13:49:40
320594736983441408	2013-04-06 13:51:56
320596921133719555	2013-04-06 14:00:37
320597175325315072	2013-04-06 14:01:37
320598043785306112	2013-04-06 14:05:04
320598161892704258	2013-04-06 14:05:32
320598342482669569	2013-04-06 14:06:15
320598543033319425	2013-04-06 14:07:03
320598868637122560	2013-04-06 14:08:21
320599000774488065	2013-04-06 14:08:52
320599206714814465	2013-04-06 14:09:41
320599655903797248	2013-04-06 14:11:29
320600269027155969	2013-04-06 14:13:55
320600637303844864	2013-04-06 14:15:23
320601400138678272	2013-04-06 14:18:24
320601579696832514	2013-04-06 14:19:07
320601998363873283	2013-04-06 14:20:47
320602256883982336	2013-04-06 14:21:49
320602367269691392	2013-04-06 14:22:15
320602504926752768	2013-04-06 14:22:48
320603152053309440	2013-04-06 14:25:22
320603224690274304	2013-04-06 14:25:40
320603332077035520	2013-04-06 14:26:05
320603345142292480	2013-04-06 14:26:08
320603627796434945	2013-04-06 14:27:16
320603655558549504	2013-04-06 14:27:22
320603803994951681	2013-04-06 14:27:58
320604073365737473	2013-04-06 14:29:02
320604582675873792	2013-04-06 14:31:03
320604596617748481	2013-04-06 14:31:07
320604835076513793	2013-04-06 14:32:03
320606432271667200	2013-04-06 14:38:24
320606550853042176	2013-04-06 14:38:52
320606570352357376	2013-04-06 14:38:57
320606594037604352	2013-04-06 14:39:03
320606647775002624	2013-04-06 14:39:16
320606679790137344	2013-04-06 14:39:23
320607083009560576	2013-04-06 14:40:59
320607234776260609	2013-04-06 14:41:36
320607309669756928	2013-04-06 14:41:53
320607350270607360	2013-04-06 14:42:03
320607440934666240	2013-04-06 14:42:25
320607537722433537	2013-04-06 14:42:48
320607597617094656	2013-04-06 14:43:02
320607924512763905	2013-04-06 14:44:20
320607988480086016	2013-04-06 14:44:35
320608504719220737	2013-04-06 14:46:38
320608530426126336	2013-04-06 14:46:44
320609048301019137	2013-04-06 14:48:48
320609259207401472	2013-04-06 14:49:38
320609691086499840	2013-04-06 14:51:21
320609788314677248	2013-04-06 14:51:44
320609850281299968	2013-04-06 14:51:59
320609855712931841	2013-04-06 14:52:00
320609856715366400	2013-04-06 14:52:01
320609977964310528	2013-04-06 14:52:30
320610043953287168	2013-04-06 14:52:45
320610117978554368	2013-04-06 14:53:03
320610350368174080	2013-04-06 14:53:58
320610502327816192	2013-04-06 14:54:35
320610755672162304	2013-04-06 14:55:35
320610813381595136	2013-04-06 14:55:49
320611034136190977	2013-04-06 14:56:41
320611067694821376	2013-04-06 14:56:49
320611078100893696	2013-04-06 14:56:52
320611223479668736	2013-04-06 14:57:27
320611338256801792	2013-04-06 14:57:54
320611712623603712	2013-04-06 14:59:23
320611748119969792	2013-04-06 14:59:32
320611815115608066	2013-04-06 14:59:48
320612005851566081	2013-04-06 15:00:33
320612024918867968	2013-04-06 15:00:38
320612032359567360	2013-04-06 15:00:39
320612051657555968	2013-04-06 15:00:44
320612119714357249	2013-04-06 15:01:00
320612163851010049	2013-04-06 15:01:11
320612234344681472	2013-04-06 15:01:28
320612276669386752	2013-04-06 15:01:38
320612363000754177	2013-04-06 15:01:58
320612593779765248	2013-04-06 15:02:54
320612736264441856	2013-04-06 15:03:27
320612809174036481	2013-04-06 15:03:45
320612944360648704	2013-04-06 15:04:17
320613344455303168	2013-04-06 15:05:52
320613423467597824	2013-04-06 15:06:11
320613737201549312	2013-04-06 15:07:26
320613970316767232	2013-04-06 15:08:21
320614001987948544	2013-04-06 15:08:29
320614040302940160	2013-04-06 15:08:38
320614437490925569	2013-04-06 15:10:13
320614639983538176	2013-04-06 15:11:01
320614676826316801	2013-04-06 15:11:10
320614695331565568	2013-04-06 15:11:14
320614982469419009	2013-04-06 15:12:23
320615338985263104	2013-04-06 15:13:48
320615632964046848	2013-04-06 15:14:58
320615733279223808	2013-04-06 15:15:22
320615765453717504	2013-04-06 15:15:29
320615869275308032	2013-04-06 15:15:54
320616386332348416	2013-04-06 15:17:57
320616434206130176	2013-04-06 15:18:09
320616513658839041	2013-04-06 15:18:28
320616543455166464	2013-04-06 15:18:35
320616614808662017	2013-04-06 15:18:52
320616707041415168	2013-04-06 15:19:14
320616911119462400	2013-04-06 15:20:03
320617023400980481	2013-04-06 15:20:29
320617528697159680	2013-04-06 15:22:30
320617674537312257	2013-04-06 15:23:05
320617961402548224	2013-04-06 15:24:13
320618387011158017	2013-04-06 15:25:54
320618446423457792	2013-04-06 15:26:09
320618553269161984	2013-04-06 15:26:34
320618596390801408	2013-04-06 15:26:44
320619102874001409	2013-04-06 15:28:45
320619137732866048	2013-04-06 15:28:53
320619232465395713	2013-04-06 15:29:16
320619401932062721	2013-04-06 15:29:56
320619636301381633	2013-04-06 15:30:52
320619672254955520	2013-04-06 15:31:01
320619842296233984	2013-04-06 15:31:41
320619997087006721	2013-04-06 15:32:18
320620289107050496	2013-04-06 15:33:28
320620767635181568	2013-04-06 15:35:22
320620848111296512	2013-04-06 15:35:41
320621019075313665	2013-04-06 15:36:22
320621421191655424	2013-04-06 15:37:58
320621534945366016	2013-04-06 15:38:25
320621596396118016	2013-04-06 15:38:40
320622106008236032	2013-04-06 15:40:41
320622174685761537	2013-04-06 15:40:57
320622282181591040	2013-04-06 15:41:23
320622742456135680	2013-04-06 15:43:13
320622967291789315	2013-04-06 15:44:06
320622990813458432	2013-04-06 15:44:12
320623397258272768	2013-04-06 15:45:49
320623413255352320	2013-04-06 15:45:53
320623452723765248	2013-04-06 15:46:02
320623474219560961	2013-04-06 15:46:07
320623625021562882	2013-04-06 15:46:43
320623644525092864	2013-04-06 15:46:48
320623644785131520	2013-04-06 15:46:48
320623660853510144	2013-04-06 15:46:52
320623838712983552	2013-04-06 15:47:34
320624080128733184	2013-04-06 15:48:32
320624221497729024	2013-04-06 15:49:05
320624276698963968	2013-04-06 15:49:19
320624290494021635	2013-04-06 15:49:22
320624631532892160	2013-04-06 15:50:43
320624720036900865	2013-04-06 15:51:04
320624770817339392	2013-04-06 15:51:16
320624905844559873	2013-04-06 15:51:49
320624918955966464	2013-04-06 15:51:52
320624946743214080	2013-04-06 15:51:58
320624987243425792	2013-04-06 15:52:08
320625281914269697	2013-04-06 15:53:18
320625558813806592	2013-04-06 15:54:24
320625592468914176	2013-04-06 15:54:32
320625646692864000	2013-04-06 15:54:45
320625667949596673	2013-04-06 15:54:50
320625758533988354	2013-04-06 15:55:12
320625760647913472	2013-04-06 15:55:13
320625784358322177	2013-04-06 15:55:18
320625824069988352	2013-04-06 15:55:28
320625855288197120	2013-04-06 15:55:35
320625970258272256	2013-04-06 15:56:02
320626019528765440	2013-04-06 15:56:14
320626402690998272	2013-04-06 15:57:46
320626792501235713	2013-04-06 15:59:18
320626805352574977	2013-04-06 15:59:22
320626829054582785	2013-04-06 15:59:27
320627124681703424	2013-04-06 16:00:38
320627137537269760	2013-04-06 16:00:41
320627221737918466	2013-04-06 16:01:01
320627262737244161	2013-04-06 16:01:11
320627271608184832	2013-04-06 16:01:13
320627376117665793	2013-04-06 16:01:38
320627502852763648	2013-04-06 16:02:08
320627518359080962	2013-04-06 16:02:12
320627680338903040	2013-04-06 16:02:50
320627989073235968	2013-04-06 16:04:04
320628306095534081	2013-04-06 16:05:19
320628910511509505	2013-04-06 16:07:43
320628917247561730	2013-04-06 16:07:45
320629004627476480	2013-04-06 16:08:06
320629280923078657	2013-04-06 16:09:12
320629367942311937	2013-04-06 16:09:32
320629414817824768	2013-04-06 16:09:44
320629439065112577	2013-04-06 16:09:49
320629477531070465	2013-04-06 16:09:59
320629741541527553	2013-04-06 16:11:02
320629878250696705	2013-04-06 16:11:34
320629973545271296	2013-04-06 16:11:57
320630024149532672	2013-04-06 16:12:09
320630188490764288	2013-04-06 16:12:48
320630640292806656	2013-04-06 16:14:36
320630785784811521	2013-04-06 16:15:11
320630925622927360	2013-04-06 16:15:44
320630958674022400	2013-04-06 16:15:52
320631024239407104	2013-04-06 16:16:07
320631043935834113	2013-04-06 16:16:12
320631148483080192	2013-04-06 16:16:37
320631211326337024	2013-04-06 16:16:52
320631389953355777	2013-04-06 16:17:35
320631475433271296	2013-04-06 16:17:55
320631723169816576	2013-04-06 16:18:54
320631915126349826	2013-04-06 16:19:40
320631923129065472	2013-04-06 16:19:42
320631982965002242	2013-04-06 16:19:56
320632137097306112	2013-04-06 16:20:33
320632141136400386	2013-04-06 16:20:34
320632358095171585	2013-04-06 16:21:25
320632374348095489	2013-04-06 16:21:29
320632540559994880	2013-04-06 16:22:09
320632715101757440	2013-04-06 16:22:51
320632792419532800	2013-04-06 16:23:09
320632876024619008	2013-04-06 16:23:29
320632996317249536	2013-04-06 16:23:58
320633521012109313	2013-04-06 16:26:03
320633631095803904	2013-04-06 16:26:29
320633742328741888	2013-04-06 16:26:55
320633886390484993	2013-04-06 16:27:30
320633892363202560	2013-04-06 16:27:31
320634147850838016	2013-04-06 16:28:32
320634258517540864	2013-04-06 16:28:58
320634680951066625	2013-04-06 16:30:39
320634728011137024	2013-04-06 16:30:50
320634761129369601	2013-04-06 16:30:58
320634908420755456	2013-04-06 16:31:33
320635242815832064	2013-04-06 16:32:53
320635257969856512	2013-04-06 16:32:57
320635599914692609	2013-04-06 16:34:18
320635613369999363	2013-04-06 16:34:22
320635688733261824	2013-04-06 16:34:39
320635722338009089	2013-04-06 16:34:48
320635949660905473	2013-04-06 16:35:42
320635950784970752	2013-04-06 16:35:42
320635977569796096	2013-04-06 16:35:48
320636042443120641	2013-04-06 16:36:04
320636217744056320	2013-04-06 16:36:46
320636237868302336	2013-04-06 16:36:50
320636369909202944	2013-04-06 16:37:22
320636453904334848	2013-04-06 16:37:42
320636492068315137	2013-04-06 16:37:51
320636756355584000	2013-04-06 16:38:54
320636758847000576	2013-04-06 16:38:55
320637043355045888	2013-04-06 16:40:02
320637179963518976	2013-04-06 16:40:35
320637352265543680	2013-04-06 16:41:16
320637682898333696	2013-04-06 16:42:35
320637779753181184	2013-04-06 16:42:58
320638531481530371	2013-04-06 16:45:57
320638542927761408	2013-04-06 16:46:00
320639153165455360	2013-04-06 16:48:25
320639507739332609	2013-04-06 16:49:50
320639646507888640	2013-04-06 16:50:23
320639667454242818	2013-04-06 16:50:28
320639719497146368	2013-04-06 16:50:40
320639726661017600	2013-04-06 16:50:42
320639757908590594	2013-04-06 16:50:50
320639764728512512	2013-04-06 16:50:51
320639772559302657	2013-04-06 16:50:53
320639948745236480	2013-04-06 16:51:35
320639964905889793	2013-04-06 16:51:39
320640034640367616	2013-04-06 16:51:56
320640258989518848	2013-04-06 16:52:49
320640468796981248	2013-04-06 16:53:39
